SMILES,TDDFT_S1,TDDFT_T1
c1ccc(-c2ccc(C(c3ccc(C4OCCO4)cc3)c3cc4ccc(-c5ccc6cc(C(c7ccc(-c8ccccc8)cc7)c7ccc(C8OCCO8)cc7)sc6c5)cc4s3)cc2)cc1,3.8124,2.709
C[Si]1(C)N(c2ccccc2)c2cc3c(cc2N1c1ccccc1)N(c1ccccc1)[Si](C)(C)N3c1ccccc1,3.0463,2.7103
Brc1ccc(N(c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2ccccc2-3)c2cccc3ccccc23)cc1,3.0746,2.4857
COC1=C(c2nc(-c3ccc(Cl)cc3)ncc2C)C(=O)C(C(O)C2CCOCC2)C1,3.9588,2.9823
CCCCCCc1cc(CCCCCC)cc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4cc(CCCCCC)cc(CCCCCC)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)c1,2.1662,1.3924
CCOc1cc2c3cc(CCCc4cc5c(s4)c(OCC)cc4c6cc(C)sc6c(OCC)cc54)sc3c(OCC)cc2c2cc(C)sc12,3.6161,2.6417
CCc1c(C)c(CC)c2c(c1CC)Oc1c(c(CC)c3c(c1CC)Cc1c(CC)c(CC)c(CC)c(CC)c1O3)C2,4.0318,3.2613
CCCc1sc(CCc2sc(CCC)c3c2CN=N3)c2c1N=NC2,3.5473,2.5927
CCCc1c(C)oc(CC)c1CC,4.8641,3.5721
CCn1c2cc(B3OC(C)(C)C(C)(C)O3)cc3c2c2c(cc(B4OC(C)(C)C(C)(C)O4)cc21)CC3,3.5657,2.8183
O=[N+]([O-])c1ccccc1-c1c[nH]c2ccccc12,2.6498,2.4929
CCc1c([O])c(CC)c2c(c1CC)-c1c(CC)c(CC)c([O])c(CC)c1C2(CC)CC,2.3606,0.9751
CC(C)c1sc2c(ccc3ccsc32)c1C(C)C,4.1596,2.8675
CCCCN1C(=O)c2cc(-c3ccc(-c4cc5c(s4)C(=O)N(CCCC)C5=O)s3)sc2C1=O,2.6393,1.6796
Cc1c2c3c(c(Cl)c(Cl)c4c5c(Cl)c(Cl)c6c7c(c(Cl)c(Cl)c(c(c1Cl)c34)c75)C(=O)N(C1CCCCC1)C6=O)C(=O)N(C1CCCCC1)C2=O,2.2962,1.3472
c1ccc(-c2ccc(Cc3ccc4c5ccccc5n(-c5ccccc5)c4c3)cc2)cc1,3.8779,3.0887
CC1(C)c2ccccc2-c2c1cc1c3c4cc5ccccc5cc4c4c5c(cc(c6c7cc8ccccc8cc7c2c16)c43)C(C)(C)c1ccccc1-5,2.1185,1.2614
CC1(C)c2cc(-c3nc(-c4ccccc4)cc(-c4ccccc4)n3)ccc2-c2ccc(-n3c4ccccc4c4ccsc43)cc21,3.0595,2.515
CCN1C(=O)/C(=C2/C(=O)N(CC)c3cc(C(C)(C)C)ccc32)c2ccc(C(C)(C)C)cc21,2.3288,1.4268
[C-]#[N+]/C(C#N)=C\c1ccc(-c2ccco2)s1,3.0145,1.6445
CC=C1C(=O)c2cc3c4ccccc4c4ccccc4c3c(CC)c2C1=O,3.075,2.4813
CCn1c(Cc2ccc3c(c2)C2(c4ccccc4Cc4ccccc42)c2cc(Cc4cc(C)cc(C)c4)ccc2C3)nc2ccccc21,4.7024,3.472
Cc1ccc(-c2ccc(-c3cccs3)s2)s1,3.089,1.7954
Cc1ccc2cc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)ccc2c1,3.4719,2.5164
CCCCCCCCCCCCN1C(=O)/C(=C/c2ccc(-c3ccc(/C=C4\SC(=S)N(CCCCCCCCCCCC)C4=O)s3)s2)SC1=S,2.3074,1.3173
c1ccc2c(c1)ccc1c3c4ccccc4c4c5ccccc5oc4c3n(-c3ncncn3)c21,3.0631,2.2011
[C-]#[N+]/C(C#N)=C1C(=C\c2cc3c(s2)c2sccc2n3C)\C(=O)c2ccccc2\1,2.5335,1.5323
CCc1cc2c(CC)c3sc(-c4sc(-c5c6c(c(-c7cc(CC)c(C)s7)c7c5=NCN=7)C(=O)N(CC)C6=O)cc4CC)cc3c(CC)c2s1,1.6396,1.011
C=CC(C)(C)OC(=O)n1c2c(c3c1=Nc1cc(CCCCC)ccc1S3)Sc1ccc(CCCCC)cc1N=2,2.6757,1.42
Cc1cc(OC(C)(C)C)cc(N2C(=O)c3c(C)sc(C)c3C2=O)c1,3.7489,3.1114
CCc1c(C=C2C(=O)c3cc4ccccc4cc3C2=O)sc(N(c2ccccc2)c2cccc3ccccc23)c1CC,2.3934,1.6316
O=c1c2cccc3c4cc(-c5nc(-c6ccccc6)nc(-c6ccccc6)n5)ccc4n(c4ccoc14)c23,3.3793,2.5705
CCCCCCCCCCCCc1cc(-c2ccc(-c3ccc(-c4cc(CCCCCCCCCCCC)c(Br)s4)s3)s2)sc1Br,2.6606,1.5935
CC#Cc1cc(OC)c(C2C(=O)C(C)(C)OC(C)(C)C2=O)c(OC)c1,4.1647,3.0623
c1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccccc5)cc4)c4[nH]c5ccccc5c4c3)cc2)cc1,3.4835,2.7871
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C=CC1=O,3.4387,2.9774
Cc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(C)cc4)ccc2n3-c2ccccc2)cc1,3.6641,2.9924
c1ccc(-c2nc3ccccc3c3nc(-c4ccc(-c5ccc(-c6nc7c8ccccc8nc(-c8ccccc8)n7c6-c6ccccc6)cc5)cc4)c(-c4ccccc4)n23)cc1,3.1977,2.5892
CC1=C(C#N)C(=O)N(C)C(=O)/C1=C/c1ccc(N(c2ccccc2)c2cccc3ccccc23)s1,2.5326,1.4566
CC1(C)c2ccccc2N(c2cccc3ncncc23)c2ccccc21,2.3501,2.3394
COC1N(c2ccccc2)c2cc(-c3ccccc3C)ccc2N1c1ccccc1C,3.7136,3.0462
c1ccc(-c2nc(-c3ccc4c(c3)oc3ccccc34)nc(-c3cc(-c4cccc5c4sc4c6ccccc6ccc54)cc4ccccc34)n2)cc1,3.0978,2.3905
COC(=O)c1cnc(Cl)cc1NC1CC2CCC(C1)N2C,3.751,3.2976
CCCCCCC(CCCC)COC(=O)c1cc(-c2cc(C(=O)OCC(CCCC)CCCCCC)c(Br)s2)sc1Br,3.5847,2.2777
CCC1=C(CC)c2c(C)c(CC)c3c4c(c(C)c(CC)c3c2C1)CC(CC)=C4CC,3.2488,2.0034
CCc1cc(C)c2c(c1)C(CC)(CC)c1cc3c(cc1-2)C(CC)(CC)c1cc(C)ccc1-3,3.7217,2.5973
COC1=C(c2c(C)cc(C)cc2C)C(=O)C(C(O)C2CCN(C(=O)OC(C)(C)C)C2)C1,3.8971,3.2198
[C-]#[N+]c1cc2c3c(cc(C#N)c4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(CC)C6=O)C(=O)N(CC)C2=O,2.3365,1.2602
CCC1OC1COCOCOC,6.8831,6.7609
CCCCC(CC)C(=O)Nc1cc(N(c2ccc(C)cc2)c2ccc(C)cc2)ccc1C1=C([O-])/C(=C2/C=CC(=[N+](c3ccc(C)cc3)c3ccc(C)cc3)C=C2NC(=O)CCCOC(=O)C(C)(C)CC)C1=O,1.9604,1.0773
CCC1=CC=C(C2=C3C(=O)N(CC)C(C4=CC=C(CC)C4)=C3C(=O)N2CC)C1,2.2058,0.758
COCCCCCCOCC1CO1,6.4603,6.3392
CCc1ccc(Oc2ccc(C#N)cc2F)cc1C1=C(O)[C@@H]2[C@H]3CC[C@H](O3)[C@@H]2C1=O,4.0695,3.2498
Cc1cc(C)c(C2=C([O-])CC(CC3CCOCC3)C2=O)c(C)c1,3.4742,3.3363
Cc1cc2nc3n(c2cc1C)C(=O)c1c(Br)sc(Br)c1-3,3.1295,2.5125
CC(C)(C)c1ccc2c(c1)c1cc(C#N)ccc1n2-c1ccc2oc3ccc([Si](c4ccccc4)(c4ccccc4)c4ccccc4)cc3c2c1,3.645,3.0835
CCC1=C(CC)c2c(c(CC)c(C)c(C(C)(CC)CC)c2CC)C1,4.2182,2.7419
CCCCCCCCCCc1cc(-c2cc(CCCCCCCCCC)c(-c3cc4sc5cc(C)sc5c4s3)s2)sc1C,3.0033,1.9612
O=[N+]([O-])c1ccc(Br)cc1-c1ccc2ccccc2c1-c1ccccc1,2.6655,2.5427
Cc1c(C)c(C)c2c(c1C)C(=O)C(=C/C=C/c1c(C)c(C)c3c(C)c(N(C)C)c(C)c(C)c3c1C)C2=O,2.2864,1.7185
c1ccc(N2B(c3ccc4ccc5ccc(B6Oc7ccccc7N6c6ccccc6)cc5c4c3)Oc3ccccc32)cc1,3.7996,2.4552
CC1(C)c2ccccc2-c2nccc3cc(C4CCCC4)cc1c23,3.6479,2.3941
CCC1(CC)c2cc(C)sc2-c2sc3c4c(sc3c21)-c1sc(-c2ccc(C)c3nccnc23)cc1C4(CC)CC,2.0368,1.4048
Brc1ccc2c3ccc(Br)cc3c3c4ccccc4oc3c2c1,3.6249,2.6146
CC1(C)c2ccccc2-c2cc3c(cc21)c1ccccc1n3-c1cccnc1,3.6216,2.7162
C=S1c2nc(C)sc2-c2sc(C)nc21,2.3316,2.0291
CCc1ccc2c(c1)C(C)(C)c1cc(-c3ccc(-n4c5ccccc5c5c4c4ccccc4n5CC)cc3)ccc1-2,3.1231,2.577
CCn1c2cc3c(cc2n2c4ccccc4nc12)C(C)(C)c1ccccc1-3,3.5999,2.8545
CC1(C)c2ccccc2-c2cc3c(cc21)C(=O)c1cc(Br)ccc1C3=O,2.8721,2.3186
[C-]#[N+]/C(C#N)=c1/s/c(=C\C(C)C)c(=O)n1CC,3.7338,2.4113
C#Cc1cnc(Nc2cc(NCC3CCCCC3)c(-c3ccccc3)cn2)cn1,3.6699,2.7647
CCCC(CC)c1ccc(-n2c(=O)c3cc([Si](C)(C)C)sc3c3sc([Si](C)(C)C)cc3c2=O)cc1,3.2848,2.1557
CCCCCCCCc1cc(-c2ccc(-c3cc(CCCCCCCCC(C)(C)C)c(C)s3)c3nsnc23)sc1C,2.1531,1.2899
CC(C)(C)C1=CC(=C2C(=O)c3ccccc3C2=O)C=C(C=Cc2ccc3c(c2)C(C)(C)CCN3)O1,2.708,1.8067
CCc1ccc(-c2sc3c(c2CC)N=NSc2c-3sc(-c3ccc(-c4ccc(-c5sc6c(c5CC)SN=Nc5c-6sc(-c6ccc(CC)s6)c5CC)s4)s3)c2CC)s1,2.122,1.5821
COc1nc(C)nc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(c6nccnn6)C7=O)cc5)cc4)cc3C2=O)n1,3.1213,2.3499
[C-]#[N+]c1c(C#N)c(N2c3ccccc3C(C)(C)c3ncccc32)c2c(c1[N+]#[C-])C(C)(C)C1(c3ccccc3-c3ccccc31)C2(C)C,2.3924,2.3688
Cc1ccc(Oc2c(F)cc(COc3cc4n(c(=O)n3)CC3(COC3)N4)cc2F)cn1,4.7561,3.6551
CCc1[se]c(CC)c2c1C(=O)N(CC)C2=O,4.2437,3.0848
Clc1ccccc1Nc1cccc2c1-c1ccccc1C21c2ccccc2-c2ccccc21,3.7524,2.885
CCCCC(C)CCC1(CCC(C)CCCC)c2cc(C)sc2-c2sc(-c3sc(C)c4c3C(=O)N(CCCCCCCCO)C4=O)cc21,2.6994,1.5955
Cc1cc2c(s1)C1=C3C(=O)N4C=Cc5cc(Br)sc5C4=C3C(=O)N1C=C2,2.1769,1.0667
c1cc2c(c(-c3c4ccccc4c(-c4ccc(-c5c6ccccc6c(-c6cccc7c6CCCC7)c6ccccc56)c5c4C4CCC5C4)c4ccccc34)c1)CCCC2,3.0559,1.7259
CCN1c2ccccc2C2(c3ccccc3Oc3ccccc32)C2C=CC=CC21,3.488,2.4986
CCc1c(C)cc(C#Cc2ccc(CCC3CCC(CC)CC3)cc2)cc1C,3.9308,2.6082
Cc1cc(C)cc(-c2ncnc3c2sc2cc(C(C)C)ccc23)c1,3.6843,2.9911
CCc1ccc2c(c1)C(CC)(CC)c1cc(CC)cc(C)c1-2,4.3381,2.958
CCN(c1ccccc1)c1ccc2c(c1)Cc1cc(N(CC)c3ccccc3)ccc1-2,3.3049,2.5883
CCCCCCCCCCCCc1c([Si](C)(C)C)sc2c1C(CCCC)(CCCC)c1c-2sc(C)c1C,3.5714,2.156
Cc1nc(N2CC(C)C2)cc(-n2ncc3cc(C)c([C@H]4CCN(C)C[C@H]4F)cc32)n1,3.9845,3.0596
c1ccc(-c2ccccc2N2c3ncccc3N3c4ccccc4CC32)cc1,3.5702,3.0478
CCc1sc2c(CC)c3sc(CC)c(Cl)c3c(CC)c2c1Cl,3.8539,2.6084
CC(C)c1ccc2c(c1)C1(CCc3cc4ccccc4cc31)c1ccccc1-2,4.035,2.6784
O=c1nc(C#Cc2cccc(F)c2)cc2n1C[C@H]1COCN21,3.7005,2.8011
CCc1c(C)sc2c1ccc1c(CC)c3c(ccc4c(CC)c(C)sc43)c(CC)c12,2.9686,1.837
Cc1ccc2ccccc2c1B(c1cccc(-c2cccc(C3(c4ccccc4)c4ccccc4-c4ccccc43)c2)c1)c1c(C)ccc2ccccc12,3.0575,2.4815
Cc1ccccc1N(c1ccc2c(c1)Sc1cc3oc4ccccc4c3cc1C21c2ccccc2-c2ccccc21)c1cccc2c1oc1ccccc12,3.497,2.9076
COC(=O)c1ccccc1Oc1cccc2c1oc1ccccc12,4.2444,3.195
C[Ge](C)(C)c1ccc(N(c2ccccc2)c2cccc(-c3c4ccccc4c(-c4ccc(-c5c6ccccc6c(-c6cccc(N(c7ccccc7)c7ccc([Ge](C)(C)C)cc7)c6)c6ccccc56)cc4)c4ccccc34)c2)cc1,2.8439,1.7304
CCCCCCCCCCCCCCCC(=O)c1sc2c(CCCCCCCCCCCCCCC)csc2c1Br,3.4593,2.4506
CCCCCCCCCCCCC1N(C)CC23C4=C5C=CC6C7C5=C2c2c5c8c9c%10c(ccc%11c%12ccc%13c%14c(c2c8c(c%10%11)c%14%12)C13C=%13C=C4)C1C=CC6C(C=57)C91,1.2306,0.5389
CN(C)c1ccccc1-c1cccc(-c2ccc3c(c2)c2ccccc2n3C)c1,3.7589,3.0184
CCn1c2ccccc2c2cc(N3C(=O)C4C(C3=O)C3C(=O)N(c5nc(C)nc(OC)n5)C(=O)C43)ccc21,3.6634,3.1384
CCCCCc1ccc(-c2c3c(c(-c4ccc(CCCCC)s4)c4nsnc24)SC(=C(C#N)C#N)S3)s1,2.3415,1.5965
CC1(c2ccc(COCCc3ccc(C4(C(F)(F)F)N=N4)cc3)cc2)N=N1,3.0885,2.4546
c1ccc2c(c1)oc1ccc(-c3ccc4c5ccccc5c5ccccc5c4c3)cc12,3.8137,2.7568
Cc1c(C)n(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccccc12,3.6995,3.1333
CCc1csc(-c2cc(F)c(Br)c3nsnc23)c1,2.6488,1.6872
CCN1C(=O)C(C)=c2c(C)c(C)c3c(c21)N(CC)C(=O)C=3C,2.1979,1.1377
Cc1ccc(N(c2ccc3ccc4ccc5ccc(N(c6ccc(C)cc6C)c6ccc(C)cc6C)cc5c4c3c2)c2ccc(C)cc2C)c(C)c1,2.9522,2.3298
Fc1cc(-c2ccc(-c3ccc(-c4cc(F)c(Br)c5snnc45)s3)s2)c2nnsc2c1Br,2.5094,1.5915
O=S1(=O)c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2C2(c3ccccc3-c3ccccc32)c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc21,3.3121,2.9185
Nc1nc(=O)n([C@H]2CC(O)[C@@H](COPOP(O)OP(O)O)O2)cc1C#CCNC(=O)CCSSCC(N)C(=O)NCCCCCC(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,3.928,3.1106
CCc1c(CC)c(CC)c2c(c1CC)Cc1c-2c(CC)c(CC)c2c(CC)c3c(c(CC)c12)c1c(CC)c(CC)c(CC)c(CC)c1n3CC,2.9818,2.0673
CCc1cc(-c2ccc(-c3cc(CC)c(-c4sc5c(CC)c(C)sc5c4CC)o3)c3nsnc23)oc1C,1.9365,1.2189
c1ccc2c(-c3c4ccc(B5OCCO5)cc4c(-c4cccc5ccccc45)c4ccc(B5OCCO5)cc34)cccc2c1,2.9176,1.6614
CCCCC1(c2cccs2)C2c3cc4cc5c6c4c4c3c3c7c8c9c%10c(cc%11c%12c%13c(cc(c%14c%13c%13c(c%12%10)c9c3c4c%13c6%14)C5)C%11)CC8CC721,1.5128,1.0342
Clc1cc2ccc(N(c3ccccc3)c3ccccc3)cc2o1,3.5298,2.7794
[C-]#[N+]c1ccc2c(c1)c1ccccc1n2-c1cccc2oc3c(-n4c5ccccc5c5cc(C)ccc54)cccc3c12,3.2504,2.9817
CC#CC1=c2cc3c(cc2-c2sc(CCCC)cc21)=C(C#C[Si](C(C)C)(C(C)C)C(C)C)c1cc(CCCC)sc1-3,2.2018,1.4728
CCc1ccc(C2=C3C(=O)N(CC)C(c4ccc(-c5ccc6c(c5)C(CC)(CC)c5cc(C)ccc5-6)s4)=C3C(=O)N2CC)s1,2.1727,0.9835
Cc1nc2c(C)c(C)c(C(C)(C)C)nc2c(C)c1C,3.7593,2.9313
CCc1c(CC)c(CC)c2c(=O)n(CC)c(CC)nc2c1CC,4.0996,3.102
O=C=S(F)P(P)P(P)P,4.0831,3.4448
C=C1C(=O)N(CC)C(=S)N1c1ccccc1,2.9951,2.3667
CCCC(C)n1ccc2c3sc4c5ccc6c(ccn6C(C)CCC)c5sc4c3ccc21,3.8667,2.8032
[C-]#[N+]/C(c1nc2cc(Cl)ccc2s1)=c1\c2c(C)n(C)/c(=C(/C#N)c3nc4cc(Cl)ccc4s3)c2c(C)n1C,1.8487,0.6708
O=S(=O)(N([Mg]N(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F,7.0809,6.3928
C/C=C/C=C/c1cc2sc(C3=C4C(=O)N(CC)C(c5cc6sc(C)cc6s5)=C4C(=O)N3CC)cc2s1,2.0463,0.9107
CCN1C(=O)c2ccc3c4c(N=C=S)cc5c6c(cc(SC#N)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC)C5=O,2.2013,1.2058
CC1=CCCC1CC(=O)Cc1ccc(Cl)c(S(=O)(=O)N2CC[C@@H](F)C2)c1O,4.3449,3.4342
c1ccc2c(c1)ccc1c3c(cnc12)C1CC2CC(C1)CC3C2,3.9069,2.7461
CCC1CCC(C2CCC(c3cc(F)c(OCc4cc(F)c(F)c(F)c4)c(F)c3)CC2)CC1,5.1422,3.6823
CC1(C)CCCN(C(=O)Cn2cccc2-c2cc3cccnc3[nH]2)C1,3.9502,2.8191
CCC(C)c1ccc2c(c1)oc1c3cc4cc5ccccc5cc4cc3sc21,2.6482,1.4934
CC[Si]1(CC)c2cc(C)sc2-c2sc3c(c21)[Si](CC)(CC)c1cc(C)sc1-3,2.761,1.5804
OB(O)c1ccc2c(c1)c1c3ccccc3ccc1n2-c1nc(-c2ccccc2)c2c3ccccc3c3ccccc3c2n1,2.444,0.2184
CC(C)(C)OC(=O)OC1CCC(OC(=O)OC(C)(C)C)c2cc(-c3cc4sc(-c5ccc6c(c5)C(OC(=O)OC(C)(C)C)CCC6OC(=O)OC(C)(C)C)cc4s3)ccc21,3.2912,2.1575
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(C(C)C)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(C(C)C)sc2-4)cc1,3.2383,2.1225
CCN1CCN(c2ccc(-c3oc(C)nc3C(N)=O)cc2)CC1,3.3941,2.4286
CCc1cc2c(CC)c3sc(-c4sc(-c5nc6sc(-c7sc(CC)c(CC)c7CC)nc6s5)c(CC)c4CC)cc3c(CC)c2s1,2.5688,1.7116
Cc1ccc2c3ccccc3n(-c3cccc(-c4cccc(-n5c6ccccc6c6ccc(C)cc65)c4)c3)c2c1,3.5937,3.1362
CCCCCCOc1nc2c(C)sc(C)c2s1,4.4661,2.8564
O=C1c2cc(F)c3c4c(F)cc5c6c(cc(F)c(c7c(F)cc(c2c37)C(=O)N1c1c(F)c(F)c(F)c(F)c1F)c64)C(=O)N(c1c(F)c(F)c(F)c(F)c1F)C5=O,2.409,1.3276
CCc1c(CC)c(CC)c(C(O)(CC)CC)c(-c2cc(CC)c3c(c2CC)n2c4c(CC)c(CC)c(CC)c(CC)c4nc2n3CC)c1CC,3.8126,3.1393
COCCOCCOCc1cc(C)sc1-c1ccc(-c2ccc(-c3sc(C)cc3COCCOCCOC)s2)s1,2.8718,1.8552
COc1cc2cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c4cc5cc(Br)c(C=O)cc5cc4c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc2cc1Br,1.5692,0.415
Cc1ccc(C2=CC=C(C3=CC=C(c4ccc(C)c5c4=NCN=5)C3)C2)c2c1=NCN=2,1.6299,0.4385
CC1=C(C)C(=O)N(CCC2CC3C=CC2C3)C1=O,3.6173,2.8361
CC1(C)c2ccc3ccccc3c2-c2cc(Br)cc(N(c3ccccc3)c3cccc4c3oc3ccccc34)c21,3.2445,2.4161
CCc1ccc(Oc2ccc(Br)cc2)cc1C1=C(O)[C@@H]2[C@H]3CC[C@H](O3)[C@@H]2C1=O,4.0733,3.3781
Cc1ccc2c(c1)sc1ccc(C)cc12,4.006,3.0763
CCc1sc2c(sc3c2sc2c4sc5c(CC)c(C)sc5c4sc32)c1CC,3.1563,2.0442
COc1ccc(-c2cnc(N)cc2NC2CCN(C(=O)OC(C)(C)C)CC2)cc1,4.279,3.3243
CCCCCCCCOc1c(C)c(-c2ccc(-c3cc4c(CCCCCCCC)c5sc(-c6ccc(CC)s6)cc5c(CCCCCCCC)c4s3)s2)c2nsnc2c1CC,2.2949,1.7857
Cc1c(C)n(-c2ccccc2)c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)cc3)cc12,3.2661,2.6499
CCc1csc(CC)c1CC,5.1213,3.3189
O=c1c2ccccc2c2c1sc1c3sc4c(=O)c5ccccc5c4c3sc12,2.4129,1.5357
CC1CCC2CC(c3cc(F)c(F)c(F)c3)CCC2C1,5.2432,3.7121
c1ccc(Nc2cc(-c3ccccc3)cc(N(c3ccccc3)c3ccccc3)c2)cc1,3.4468,2.9412
CCCCC(CC)Cn1c2ccc(/C(=N\OC(C)=O)c3ccc(OCC(F)(F)F)cc3OCC(F)(F)F)cc2c2cc(C(=O)c3c(C)cc(C)cc3C)c3ccccc3c21,3.3414,2.4448
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1CCc1ccccc1)c64)C(=O)N(CCc1ccccc1)C5=O,2.3593,1.2189
CC(C)(c1ccc2c(c1)CC1Cc3ccccc3N2c2ccccc2C1)c1ccc2c(c1)CC1Cc3ccccc3N2c2ccccc2C1,4.0394,3.5134
Cc1cc(-c2ccccc2)cc(C)c1C1C(=O)C/C(=C\C2CCOCC2)C1=O,3.1641,2.9118
CCC1(COCOCOCOCOC)COC1,6.2328,6.1649
CC1(C)OB(c2ccc(N(c3ccc(B4OC(C)(C)C(C)(C)O4)cc3)c3cc(F)c(F)c(F)c3)cc2)OC1(C)C,3.646,2.9237
C=CCCC(=O)Nc1cccc(N2C(=O)NC(=O)C(=CC=C(C)C=Cc3c(O)[nH]c(=O)n(-c4cccc(NC(C)=O)c4)c3=O)C2=O)c1,2.6025,1.6242
CCc1nc2c(CC)c(CC)c(CC)c(CC)c2s1,4.3667,3.1645
c1ccc(-c2cccc(Nc3ccc4c(c3)sc3c(N(c5ccccc5)c5ccccc5)cccc34)c2)cc1,3.4447,2.7407
O=[N+]([O-])c1ccccc1-c1ccc2c(c1)-c1ccccc1C2,2.938,2.6999
c1ccc(-c2nc(-c3ccccc3)n(-c3ccc4c(c3)-c3ccccc3C4)n2)cc1,4.0054,3.004
Brc1ccc2c(c1)c1c3ccccc3ccc1n2-c1ccccc1,3.5943,2.5999
CCC(=O)OC1CCC(OC(=O)CC)c2cc(-c3ccc4c(c3)sc3c5ccc(-c6ccc7c(c6)C(OC(=O)CC)CCC7OC(=O)CC)cc5sc43)ccc21,3.3763,2.4165
C=c1c2ccc3c4c(ccc(c(=S)n1C1CCCCC1)c42)C(=S)N(C1CCCCC1)C3=O,1.8147,1.4629
CCc1cc(C)c(N2c3nc4c(CC)c(CC)c(CC)c(CC)c4nc3CC2C)cc1CC,3.446,2.5867
Clc1ccc2c(c1)c1ccccc1n1c(-c3ccccn3)c(-c3ccccn3)nc21,3.5474,2.736
Cc1c(Br)c2cccc(F)c2c(=O)n1Cc1ncco1,3.8762,2.8402
N[C@@H]1CCN(C(=O)c2cc3c(NC(=O)CC45CC6CC(CC(C6)C4)C5)cccn3n2)C1,3.9138,2.6573
CC(C)(C)OC(=O)N1CCC(CNc2cc(Cl)ncn2)CC1,4.6787,3.7575
CCN1C(=O)C2=C(c3ccc(-c4cc5sc6c7sc(C)cc7sc6c5s4)s3)N(CC)C(=O)C2=C1c1ccc(C)s1,2.0292,0.8896
CCOC(=O)c1c(C(=O)OCC)c(-c2cc3c(C)c4sc(C)cc4c(C)c3s2)c2nsnc2c1C,2.0658,1.7655
Cc1ccccc1Nc1nc(C(N)=O)c(-c2ccc(N3CCNCC3)cc2)o1,3.3449,2.3152
Cc1ccc2c(c1)C(CCOCCC(=O)[O-])(CCOCCC(=O)O)c1cc(C)ccc1-2,1.6465,1.6463
Cc1cc2sc3cc(Br)sc3c2s1,3.9507,2.4842
[C-]#[N+]/C(C#N)=C1C(=C/c2ccc(N(c3ccccc3)c3ccc4ccccc4n3)[se]2)\C(=O)c2cc3ccccc3cc2\1,2.2992,1.4765
CCc1ccc(-c2ccc(-c3cc(F)c(OCc4ccc(F)cc4)c(F)c3)cc2)cc1,4.1027,2.9229
c1ccc2c(c1)Sc1cccc(-c3nc(-n4c5ccccc5c5c6ccccc6c6sc7ccccc7c6c54)nc4oc5ccccc5c34)c1S2,2.9365,2.4155
O=Cc1ccc(B2OCCO2)cc1,3.5734,3.0699
CCCCc1sc2c(c1-c1ccc(N(c3ccccc3)c3ccccc3)cc1)c1sc(CCCC)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c1c1sc(CCCC)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c21,3.6691,2.8309
[C-]#[N+]c1c(C#N)c(N2c3ccc(-c4ccccc4)cc3Oc3cc(C(C)(C)C)ccc32)c2c(c1N1c3ccc(-c4ccccc4)cc3Oc3cc(C(C)(C)C)ccc31)C1(CCCC1)CC21CCCC1,2.2408,2.2178
CCC1(CC)c2c(C)cccc2-c2cccc(C)c21,4.449,3.0313
Brc1ccc2c(c1)[nH]c1c3ccccc3c3ccccc3c21,3.5686,2.617
CCc1nc2c(s1)Cc1nc(C)sc1C2,4.7309,3.3464
[C-]#[N+]c1ccc(Nc2cc(-c3ccc(C4CCNCC4)cc3OC)[nH]n2)cn1,3.7878,2.895
CCOc1nc(Nc2cnn(C3CCN(C)C3)c2C)nc2c1ccn2S(=O)(=O)c1ccc(C)cc1,3.2773,3.0618
CCc1cc2oc3c4sc5c(c4sc3c2s1)Cc1c-5sc2c1SC1c3sc4c(sc5c4oc4cc(CC)sc45)c3CC21,2.9362,1.7949
CCc1c(Br)c(C(=O)O)c(CC)c(CC)c1CC,4.7084,3.4401
O=c1nc(OCc2ccc(Cl)c(F)c2)cc2n1C[C@H]1COCN21,4.6632,3.6256
