smiles
Brc1ccc(N(c2ccc(-c3cccc4ccccc34)cc2)c2ccc3ccccc3c2)cc1
CC1CCC2C(C)(CCC3C(=NNc4ccc([N+](=O)[O-])cc4[N+](=O)[O-])CCCC32C)C1
CC1=NN(c2ccccc2)C(=O)C1=C(C)NNC(=O)CSc1ccc(C)cc1
c1ccc2c(c1)sc1ccsc12
CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C21c2ccccc2C(=O)N1c1ccc([N+](=O)[O-])cc1OC
Cc1ccc(-n2c3ccccc3c3cc(-c4ccccc4)ccc32)cc1
Cc1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccc(C)cc21
c1ccc(-c2ccc(-n3c4ccccc4c4c5c6ccccc6c(-c6nc(-c7ccccc7)nc(-c7ccccc7)n6)cc5c5ccccc5c43)cc2)cc1
c1ccc(-c2ccc(-c3ccc4c(c3)sc3c5ccc(-c6ccccc6)cc5sc43)cc2)cc1
Brc1ccc2c(c1)C(CCCCCc1ccc3c(c1)CC3)(CCCCCc1ccc3c(c1)CC3)c1cc(Br)ccc1-2
CCc1c(C)sc2c(CC)c3c(CC)c(C)sc3c(CC)c12
C=C1CCCC(=NNc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C2CC3C=CC12C3
CCc1cc2c(B3OC(C)(C)C(C)(C)O3)c3sc(CC)cc3c(B3OC(C)(C)C(C)(C)O3)c2s1
Brc1ccc(-n2c3ccccc3c3cc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)ccc32)cc1
CCCCCCCCC(CCCCCC)Cc1csc(C)c1
CCCCCCC(CCCC)C[Si]1(C2CCCCC2)c2cc(C)sc2-c2sc(C)cc21
O=C1/C(=C\c2ccc(N3c4ccccc4Sc4cccnc43)[se]2)C(=O)c2cc3[se]ccc3cc21
CCc1ccc(-c2ccc(Cl)cc2C)cc1C1=C(O)[C@H]2C=C[C@H](CC2)C1=O
[2H]c1c([2H])c([2H])c(N(c2ccccc2)c2cccc(Nc3ccccc3)c2)c([2H])c1[2H]
O=C1C(=Cc2ccc(N(c3ccc(F)cc3)c3cccc4ccccc34)[se]2)C(=O)c2cc3ccccc3cc21
Cn1c(=O)c2ccccc2n2nc(-c3ccnc(OC(C(F)(F)F)C(F)(F)F)c3)cc12
Cc1c(CC(=O)[C@H]2CCCN2C(=O)OC(C)(C)C)cc(Cl)cc1CN1CCN(C(=O)C2CCCC2)[C@@H](C)C1
CC1(C)c2cccc3c2B2c4c(ccc(C#N)c4C3(C)C)-n3c4ccccc4c4ccc1c2c43
Cc1cc(NS(=O)(=O)c2cccc(Cl)c2)c2c(-c3cccc(N4CCNCC4)c3)c(-c3cn[nH]c3)sc2n1
C1=Cc2ccc(-c3ccc4c(c3)c3nc(-c5ccccc5)ccc3n4-c3ccccn3)cc2C2(c3ccccc31)c1ccccc1Sc1ccccc12
c1ccc(N(c2ccc3oc4ccccc4c3c2)c2ccc3sc4cc(Nc5ccc6sc7ccccc7c6c5)ccc4c3c2)cc1
CC1(C)OC(C)(C)C(O)=C(c2cc(Oc3cnc4ccccc4n3)ccc2C2CC2)C1=O
C#Cc1cnc(Nc2cc(NCC3CCCCC3)c(/C=C/CCO)cn2)cn1
CCCCCCc1cc(-c2ccc(N(c3ccc(-c4ccc(C)cc4)cc3)c3ccc(-c4ccccc4)c(C)c3)cc2C)c(CCCCCC)cc1C
CCOc1nc(N2CCOCC2)cc(-n2ncc3cc(C)c(C4CCN(C5COC5)CC4(F)F)cc32)n1
CC1(C)c2ccccc2-c2cc3c(cc21)-c1c(c2cc(-c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)ccc2c2ccc(-c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)cc12)C3(C)C
c1ccc(-c2cc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc6c(cc54)C4(c5ccccc5S6)c5ccccc5-c5ccccc54)c4ccccc34)n2)cc1
Cc1ccc(Cl)cc1C1=C(O)[C@@H]2[C@H]3CC[C@H](O3)[C@@H]2C1=O
O=C1/C(=C\c2ccc(N3c4ccccc4[Si]4(CCOCC4)c4ccccc43)[se]2)C(=O)c2cc3[se]ccc3cc21
[C-]#[N+]c1cnc(Nc2cc(-c3ccc(C4CCN(C(=O)CN(C)C)CC4)cc3OC)[nH]n2)cn1
c1ccc(-n2c3ccccc3c3cc(-c4ccc(N(c5ccc6c(c5)-c5ccccc5-c5ccccc5O6)c5ccc6c(c5)-c5ccccc5Oc5ccccc5-6)cc4)ccc32)cc1
CC/N=C1\Cc2cc(C)c(C(=O)OC)c(O)c2[C@]2(O)C(=O)c3cc4c(c(O)c3C(=O)[C@]12OC)C(=O)C=C(NC1O[C@@H](C)[C@H](OC)[C@@H](O)[C@H]1CO)C4=O
CCc1ccc2ccsc2c1
CC[C@H](NC(=O)c1c(CBr)n(-c2ccccc2)c(=O)c2c(F)cccc12)c1ccccc1
CC(C)(C)c1nc2ccc(Cl)c(S(=O)(=O)C3(F)CCCCC3)c2o1
c1ccc(-c2nc(-n3c4ccccc4c4c5ccccc5c(-c5cc6c7ccccc7n(-c7ccccc7)c6c6ccccc56)cc43)nc3cccnc23)cc1
Clc1nc(-c2ccccc2)c2cc(-c3ccccc3)ccc2n1
CCc1cc(/C=C/c2cc(CC)c(-c3cc4c(CC)c5sc(C)cc5c(CC)c4s3)s2)sc1C
Cc1ccccc1-n1c(-c2ccc(N)cc2)ccc1-c1ccc(Cl)cc1
CC(=O)O/N=C(/C(=O)c1ccc(Sc2ccc(C(=O)c3ccccc3)cc2)cc1)c1cccc([N+](=O)[O-])c1C
Brc1ccc2c(c1)C1(c3ccccc3C=C2)c2ccccc2Sc2ccccc21
Cn1c2ccc(Br)cc2c2ccc3ccccc3c21
[C-]#[N+]/C(C#N)=C1C(=C(\C)c2cnc(-c3cc4sc5c(c4s3)C(CC)(CC)c3c-5sc4c3C(CC)(CC)c3c-4sc4cc(-c5ncc(/C(C)=C6\C(=O)c7ccccc7C6=C(C#N)C#N)s5)sc34)s2)/C(=O)c2ccccc2/1
c1ccc2c(c1)[Ir]C1N(c3ccncc3)c3cncnc3N21
Cc1cc(C)c(C2=C(O)[C@H]3[C@@H](C2=O)[C@@H]2CC[C@@]3(C3OCC(C4CCOCC4)O3)O2)c(C)c1
Cc1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-c4cccc5c4ccc4c(-c6ccc(-c7nc(-c8ccccc8)nc(-c8ccc(C)cc8)n7)cc6)cccc45)cc3)n2)cc1
CCc1nc(-c2ccccc2)nc(-c2cccc3sc4ccccc4c23)n1
c1ccc(-n2c3ccccc3c3c4c5ccc(-c6ncc7c8ccccc8c8ccccc8c7n6)cc5n(-c5ccccc5)c4ccc32)cc1
CCOC(=O)COc1cc(-c2cc3nccnc3[nH]2)ccc1OC
c1ccc(-n2c3ccccc3c3c(-c4ccc(N(c5ccc(-c6cccc7oc8ccccc8c67)cc5)c5cccc6c5C5(c7ccccc7-c7ccccc75)c5ccccc5-6)cc4)cccc32)cc1
Cc1ccc2cc(-c3ccc4cc(-c5nc6ccccc6c6nc7ccccc7n56)ccc4c3)ccc2c1
Cc1c2ccccc2cc2c3c4c5c(cccc5c12)C(C)(C)c1cccc(c1-4)C3(C)C
COc1ccc2c(c1)c(-c1cc3cccnc3[nH]1)cn2CC(=O)NCc1ccco1
