smiles
c1ccc(-n2c3ccccc3c3c4ccccc4n(-c4ccc(-n5c6ccccc6c6ccccc65)o4)c32)cc1
Cn1c(=C(C#N)C#N)s/c(=C/c2ccc(N(c3ccc4ccccc4c3)c3ccccn3)[se]2)c1=O
C[Si](C)(C)c1ccc(N(c2ccccc2)c2c3ccccc3c(-c3cccc4ccccc34)c3ccccc23)c2ccccc12
c1cnc(-c2ccc(N3B(c4ccc(-c5ccc(B6N(c7ccc(-c8ncccn8)cc7)c7ccccc7N6c6ccc(-c7ncccn7)cc6)cc5)cc4)N(c4ccc(-c5ncccn5)cc4)c4ccccc43)cc2)nc1
CCc1c(C)sc2c(CC)c(-c3cc4sc(C)cc4s3)sc12
CCc1sc2c3c(sc2c1CC)-c1sc2c(CC)c(CC)sc2c1[Si]3(CC)CC
c1ccc2c(c1)Oc1ccc(Nc3cccc4sc5ccccc5c34)cc1C21c2ccccc2-c2ccccc21
c1ccc(-c2ccc(N(c3ccc4c(c3)C(c3ccccc3)(c3ccccc3)c3ccccc3-4)c3cccc4c3sc3c4ccc4c3c3c5ccccc5ccc3n4-c3nc(-c4ccccc4)cc(-c4ccccc4)n3)cc2)cc1
[C-]#[N+]c1cnc(Nc2cc(NCC3CCCN(C(=O)OC(C)(C)C)C3)c([N+](=O)[O-])cn2)cn1
CCC1=C(/C(CC)=C2\C(=O)N(CC)C(=O)C(C#N)=C2CC)CC(N(C)C)=C1CC
CC(C)(C)c1ccc(-n2c3cc(Br)ccc3c3ccc(Br)cc32)cc1
c1ccc(-c2cccc(-c3cc(-c4cc(-n5c6ccccc6c6ccccc65)cc(-n5c6ccccc6c6ccccc65)c4)nc(-c4ccccc4)n3)c2)cc1
Cc1c(C)c(C)c2c(c1C)-c1c(C)c(C)c(C)c(C)c1C21c2c(C)c(C)c(C)c(C)c2-c2c(C)c(C)c(C)c(C)c21
Brc1cccc2c1Oc1cccc3cccc-2c13
c1ccc(-n2c3ccccc3c3cc(-c4ccc5c(c4)c4ccccc4n5-c4nc(-c5ccc6c(ccc7ccccc76)c5)c5ccccc5n4)c4ccccc4c32)cc1
O=C1c2ccccc2C(=O)N1C1CCC=C1F
Brc1cccc(-c2nc(-c3cc(-c4ccccc4)cc(-c4ccccc4)c3)c3ncccc3n2)c1
CC/C=C1\CC(=O)C(c2c(CC)cc(CC)cc2CC)C1=O
CCc1sc2c(C)c3c(CC)c(CC)sc3c(C)c2c1CC
CC1(c2ccc(OCOC(=O)c3cccc(C4(C(F)(F)F)N=N4)c3)cc2)N=N1
[C-]#[N+]C([N+]#[C-])=c1sc2c(s1)c1c(=O)n(CC(CC)CCCC)c(=O)c3c4sc(=C(C#N)C#N)sc4c4c(=O)n(CC(CC)CCCC)c(=O)c2c4c31
c1ccc(-c2ccc(Nc3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)cc3)cc2)cc1
CCCCCCCCSc1ccc2c3c(cccc13)C(=O)N(OS(=O)(=O)c1ccccc1)C2=O
CCOc1cc2cc(-c3sc(Cc4sc(-c5cc6cc(OCC)c7c8sc(-c9ccc(Cc%10cccs%10)s9)cc8cc(OCC)c7c6s5)c(CC)c4CC)c(CC)c3CC)sc2c2c(OCC)cc3ccsc3c12
C[Si]1(C)c2ccccc2-c2cc(B(O)O)ccc21
CCC1(CC)OC(CC)(CC)C(OC)=CC1=O
CCc1c(C)sc(C2=Cc3c(CC)c4c(c(CC)c3C2=C(C#N)C#N)C=C(C)C4=C(C#N)C#N)c1CC
CCc1cc(C)cc(CC)c1C1=C(OC)C(CC)(CC)OC(CC)(CC)C1=O
[C-]#[N+]c1cnc(Nc2cc(OCC3CCOC3)c(NC(=O)CCC3CCNCC3)cn2)cn1
CC1(C)c2ccccc2Nc2cc3c(cc21)c1ccccc1n3-c1ccccn1
Cc1nc(N2CCO[C@@H](C)C2)cc(-n2ncc3cc(C)c(C4CCN(C(=O)OC(C)(C)C)CC4)cc32)n1
CCc1c(CC)c2c3c(c(CC)c(CC)c4c3c1C(=O)OC4=O)C(=S)OC2=O
CCc1nc2c(c(CC)c1CC)c(CC)c(CC)c1c(CC)c(CC)c(CC)nc12
CCCCCCCCCCCCCc1c(C)sc2c1sc1c2sc2c3sc(-c4ccccc4)c(CCCCCCCCCCCCC)c3sc21
CC1(C)c2ccccc2-c2cccc(N(c3cccc(-c4ccccc4)c3)c3ccc4sc5ccc(-c6nc7ccccc7c7ccccc67)cc5c4c3)c21
[C-]#[N+]/C(C#N)=C1C(=C\c2ccc(-c3ccc(/C=C4\C(=O)c5ccccc5\C4=C(\C#N)[N+]#[C-])cc3)cc2)\C(=O)c2ccccc2\1
COCCOCCOCC1(COCCOCCOC)c2ccccc2-c2ccc(C)cc21
c1ccc(-c2cccc(N(c3ccccc3)c3cc(-c4ccc5c(c4)c4ccccc4n5-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)cc(N(c4ccccc4)c4cccc(-c5ccccc5)c4)c3)c2)cc1
c1ccc(-c2ccc3c(c2)[nH]c2c3ccc3c2ccc2c4ccc(-c5ccccc5)cc4sc23)cc1
CCc1c2c(=O)c3cc(C)ccc3c2c(CC)c2c(=O)c3cc(C)ccc3c12
Cc1ccc(C)c(-c2c3ccccc3c(B3OCCO3)c3ccccc23)c1
[C]#CC#CC#[C]
CCc1ccc(-c2sc(-c3ccc(-c4nc5c(CC)c(CC)c6nc(CC)sc6c5s4)s3)c3sc(CC)cc23)s1
CCc1c([U])c2c(c3c(CC)c([U])c4c(c13)N=NC4)N=NC2
Cc1cc(NS(=O)(=O)c2cccc(Cl)c2)c2c(C)c(-c3cccnc3)sc2n1
C/C=C1\C(=O)N(CC)C(C)=C1CC
O=[N+]([O-])c1ccccc1-c1cccc2oc3c4ccccc4c4ccccc4c3c12
CC(C)CCCC(C)CCC1(CCC(C)CCCC(C)C)Oc2cc([Sn](C)(C)C)sc2-c2sc([Sn](C)(C)C)cc21
CCc1c(Br)sc2c1S(=O)(=O)c1c-2sc(Br)c1CC
Cc1cc(-c2ccc(Cl)cc2)nn1C1C(=O)C/C(=C\c2ccc(F)cn2)C1=O
[C-]#[N+]C([N+]#[C-])=C1OC(C)(C)C(/C=C/c2ccc(/C=C/c3ccc(N(c4ccc(C)cc4)c4ccc(-c5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5cc(C)ccc5-6)cc4)cc3)s2)=C1[N+]#[C-]
BBn1c(C)c2/c(=C(\[N+]#[C-])c3nc4ccccc4o3)n(B)c(C)c2/c1=C(\C#N)c1nc2ccccc2o1
CCc1cc(-c2cnc(C3=C4C(=O)N(CC)C(c5ncc(-c6cc(CC)c(-c7ccc(C)s7)o6)s5)=C4C(=O)N3CC)s2)oc1CC
CCc1sc2c3nc4c(CC)c(CC)c(CC)c(CC)c4nc3c3sc(CC)c(CC)c3c2c1CC
CN1C(=O)C(=Cc2ccc(N(c3ccccc3)c3ccccc3)[se]2)C(=O)N(C)C1=[Se]
c1ccc2cc3c(cc2c1)sc1cc2c(cc13)[nH]c1ccccc12
Cc1ccc(C2(c3ccccc3)c3cc(-c4ccccn4)ccc3-c3ccc(-c4ccccn4)cc32)cc1
CCc1cc2c3c(cc(CC)c4c5c(CC)cc6c7c(cc(CC)c(c1c34)c75)C(=O)N(CC)C6=S)C(=O)N(CC)C2=O
CCc1c(C)c(CC)c2c(c1CC)N(CC)c1c(CC)c(CC)c(C)c(CC)c1O2
Cc1cc(C)cc(-c2ccc3c(CC4CCCC4)cccc3n2)c1
CCc1cc(CC)c(C2=C(C)C(CC)(CC)C(C(O)(CC)CC)C2=O)c(CC)c1CC
Cc1ccc2c(c1)C(C)(C)C(/C=C/C1=C(N3CCOCC3)/C(=C/C=C3/N(CCCS(=O)(=O)O[K])c4ccc(S(=O)(=O)O[K])cc4C3(C)C)CC1)=[N+]2CCCS(=O)(=O)O[K]
CCc1c(CC)c(CC)n(CC)c1CC
CCCCCCCCCCCCCCCCc1ccc2oc3c(ccc4c3ccc3c5cc(CCCCCCCCCCCCCCCC)ccc5sc34)c2c1
c1ccc(-c2cc(-c3ccccc3)nc(N3c4ccccc4-n4c5ccccc5c5cccc3c54)n2)cc1
